emosi,emosi_positif,emosi_negatif,sumber,rekomendasi
baik,"['bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']",[],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']",['marah'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']",['takut'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']",['stress'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']",['kecewa'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['marah', 'takut']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['marah', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['marah', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['marah', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']",[],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']",['marah'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']",['takut'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']",['stress'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']",['kecewa'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['marah', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['marah', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']",[],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']",['marah'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']",['takut'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']",['stress'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']",['kecewa'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']",[],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']",['marah'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']",['takut'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']",['stress'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']",['kecewa'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']",[],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']",['marah'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']",['takut'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']",['stress'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']",['kecewa'],sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Jangan lupa untuk bersyukur atas hal-hal positif yang terjadi di kehidupan sekolahmu.
baik,[],[],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],['marah'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],['takut'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],['stress'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],['kecewa'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['marah', 'takut']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['marah', 'stress']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['marah', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['takut', 'stress']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['takut', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['stress', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['marah', 'takut', 'stress']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['marah', 'takut', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['marah', 'stress', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['takut', 'stress', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,[],"['marah', 'takut', 'stress', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],[],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],['marah'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],['takut'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],['stress'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],['kecewa'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['marah', 'takut']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['marah', 'stress']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['marah', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['takut', 'stress']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['takut', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['stress', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['marah', 'takut', 'stress']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['marah', 'takut', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['marah', 'stress', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['takut', 'stress', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['antusias'],"['marah', 'takut', 'stress', 'kecewa']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['gembira'],[],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['gembira'],['marah'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['gembira'],['takut'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['gembira'],['stress'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['gembira'],['kecewa'],kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
baik,['gembira'],"['marah', 'takut']",kantor,Berbicaralah dengan rekan kerja untuk berbagi kebahagiaan dan meningkatkan semangat di tempat kerja.
